"","session","species","var","SVC_tl","SVC_abundance","size_bin"
"5419",246,"stoplight parrotfish","2",8.5,2,2
"5420",246,"smallmouth grunt","2",9.75,0.75,2
"5421",246,"white grunt","2",10,1.5,2
"5422",246,"bluehead wrasse","2",5.25,2.5,2
"5423",246,"striped parrotfish","2",3.5,2.5,1
"5424",246,"gray snapper","2",18.75,1.5,4
"5425",246,"rainbow parrotfish","3",40,1,6
"5426",246,"tomtate","3",10,1,2
"5427",246,"rock beauty","3",5,1,1
"5428",246,"blue tang","3",9.5,2,2
"5429",246,"hogfish","3",21,2.5,5
"5430",246,"bar jack","3",14.5,21.5,3
"5431",246,"sergeant major","3",6,15,2
"5432",246,"bluestriped grunt","3",18,14,4
"5433",246,"lane snapper","3",10.5,4.5,3
"5434",246,"yellowtail snapper","3",12.5,6,3
"5435",246,"stoplight parrotfish","3",14,6,3
"5436",246,"smallmouth grunt","3",10.5,3.5,3
"5437",246,"white grunt","3",11,5,3
"5438",246,"bluehead wrasse","3",6.5,7,2
"5439",246,"striped parrotfish","3",4,7,1
"5440",246,"gray snapper","3",22.5,5,5
"5441",246,"hogfish","4",27,0.25,5
"5442",246,"bar jack","4",17.25,9.75,4
"5443",246,"sergeant major","4",7,6.5,2
"5444",246,"bluestriped grunt","4",22.5,6,5
"5445",246,"lane snapper","4",11.75,1.25,3
"5446",246,"yellowtail snapper","4",13.75,2,3
"5447",246,"stoplight parrotfish","4",19.5,2,4
"5448",246,"smallmouth grunt","4",11.25,0.75,3
"5449",246,"white grunt","4",12,1.5,3
"5450",246,"bluehead wrasse","4",7.75,2.5,2
"5451",246,"striped parrotfish","4",4.5,2.5,1
"5452",246,"gray snapper","4",26.25,1.5,5
"5453",246,"gray angelfish","5",20,1,4
"5454",246,"blue tang","5",15,1,3
"5455",246,"hogfish","5",33,1,6
"5456",246,"bar jack","5",20,1,4
"5457",246,"sergeant major","5",8,1,2
"5458",246,"bluestriped grunt","5",27,1,5
"5459",246,"lane snapper","5",13,1,3
"5460",246,"yellowtail snapper","5",15,1,3
"5461",246,"stoplight parrotfish","5",25,1,5
"5462",246,"smallmouth grunt","5",12,1,3
"5463",246,"white grunt","5",13,1,3
"5464",246,"bluehead wrasse","5",9,1,2
"5465",246,"striped parrotfish","5",5,1,1
"5466",246,"gray snapper","5",30,1,5
"5467",247,"bicolor damselfish","1",4,1,1
"5468",247,"ocean surgeonfish","1",16,1,4
"5469",247,"blue tang","1",15,1,3
"5470",247,"bluehead wrasse","1",3,1,1
"5471",247,"porkfish","1",3,1,1
"5472",247,"red grouper","1",40,1,6
"5473",247,"doctorfish","1",12,1,3
"5474",247,"blue parrotfish","1",16,1,4
"5475",247,"beaugregory","1",4,1,1
"5476",247,"masked goby","1",2,1,1
"5477",247,"hogfish","1",20,1,4
"5478",247,"sergeant major","1",5,1,1
"5479",247,"striped parrotfish","1",4,1,1
"5480",247,"white grunt","1",15,1.02,3
"5481",247,"hogfish","2",21.5,0.5,5
"5482",247,"sergeant major","2",6,0.5,2
"5483",247,"striped parrotfish","2",5.5,1,2
"5484",247,"white grunt","2",18,24.48,4
"5485",247,"gray snapper","3",25,1,5
"5486",247,"rainbow parrotfish","3",50,1,6
"5487",247,"bluestriped grunt","3",20,1,4
"5488",247,"french angelfish","3",11,1,3
"5489",247,"longfin damselfish","3",7,1,2
"5490",247,"red grouper","3",45,1,6
"5491",247,"doctorfish","3",13.5,1,3
"5492",247,"blue parrotfish","3",17.5,2,4
"5493",247,"beaugregory","3",5.5,2,2
"5494",247,"masked goby","3",3,2,1
"5495",247,"hogfish","3",23,3,5
"5496",247,"sergeant major","3",7,3,2
"5497",247,"striped parrotfish","3",7,4,2
"5498",247,"white grunt","3",21,51,5
"5499",247,"hogfish","4",24.5,0.5,5
"5500",247,"sergeant major","4",8,0.5,2
"5501",247,"striped parrotfish","4",8.5,1,2
"5502",247,"white grunt","4",24,24.48,5
"5503",247,"bicolor damselfish","5",4,1,1
"5504",247,"ocean surgeonfish","5",16,1,4
"5505",247,"blue tang","5",15,1,3
"5506",247,"bluehead wrasse","5",9,1,2
"5507",247,"porkfish","5",4,1,1
"5508",247,"red grouper","5",50,1,6
"5509",247,"doctorfish","5",15,1,3
"5510",247,"blue parrotfish","5",19,1,4
"5511",247,"beaugregory","5",7,1,2
"5512",247,"masked goby","5",4,1,1
"5513",247,"hogfish","5",26,1,5
"5514",247,"sergeant major","5",9,1,2
"5515",247,"striped parrotfish","5",10,1,2
"5516",247,"white grunt","5",27,1.02,5
"5517",248,"blue tang","1",4,1,1
"5518",248,"yellowtail snapper","1",10,1,2
"5519",248,"clown wrasse","1",6,1,2
"5520",248,"sergeant major","1",4,1,1
"5521",248,"beaugregory","1",3,1,1
"5522",248,"doctorfish","1",11,1,3
"5523",248,"lane snapper","1",7,1,2
"5524",248,"white grunt","1",5,1,1
"5525",248,"striped parrotfish","1",3,1,1
"5526",248,"hogfish","1",18,1,4
"5527",248,"french grunt","1",8,1,2
"5528",248,"bluestriped grunt","1",10,1,2
"5529",248,"gray angelfish","1",5,1,1
"5530",248,"gray snapper","1",15,1,3
"5531",248,"tomtate","1",4,1.5,1
"5532",248,"lane snapper","2",8.25,2.75,2
"5533",248,"white grunt","2",9.5,21.5,2
"5534",248,"striped parrotfish","2",3.75,2,1
"5535",248,"hogfish","2",21,0.25,5
"5536",248,"french grunt","2",8.5,1.75,2
"5537",248,"bluestriped grunt","2",13.75,2.25,3
"5538",248,"gray angelfish","2",10,0.25,2
"5539",248,"gray snapper","2",18.75,0.5,4
"5540",248,"tomtate","2",5.75,36,2
"5541",248,"saucereye porgy","3",18,1,4
"5542",248,"blue hamlet","3",6,1,2
"5543",248,"bluehead wrasse","3",9,1,2
"5544",248,"foureye butterflyfish","3",4,1,1
"5545",248,"rock hind","3",10,1,2
"5546",248,"goldspot goby","3",6,1,2
"5547",248,"neon goby","3",5,1,1
"5548",248,"red grouper","3",40,1,6
"5549",248,"clown wrasse","3",7,1,2
"5550",248,"sergeant major","3",5,2,1
"5551",248,"beaugregory","3",4.5,2,1
"5552",248,"doctorfish","3",15,2,3
"5553",248,"lane snapper","3",9.5,7.5,2
"5554",248,"white grunt","3",14,45,3
"5555",248,"striped parrotfish","3",4.5,6,1
"5556",248,"hogfish","3",24,2.5,5
"5557",248,"french grunt","3",9,5.5,2
"5558",248,"bluestriped grunt","3",17.5,6.5,4
"5559",248,"gray angelfish","3",15,2.5,3
"5560",248,"gray snapper","3",22.5,3,5
"5561",248,"tomtate","3",7.5,75,2
"5562",248,"lane snapper","4",10.75,2.75,3
"5563",248,"white grunt","4",18.5,21.5,4
"5564",248,"striped parrotfish","4",5.25,2,2
"5565",248,"hogfish","4",27,0.25,5
"5566",248,"french grunt","4",9.5,1.75,2
"5567",248,"bluestriped grunt","4",21.25,2.25,5
"5568",248,"gray angelfish","4",20,0.25,4
"5569",248,"gray snapper","4",26.25,0.5,5
"5570",248,"tomtate","4",9.25,36,2
"5571",248,"blue tang","5",16,1,4
"5572",248,"yellowtail snapper","5",20,1,4
"5573",248,"clown wrasse","5",8,1,2
"5574",248,"sergeant major","5",6,1,2
"5575",248,"beaugregory","5",6,1,2
"5576",248,"doctorfish","5",19,1,4
"5577",248,"lane snapper","5",12,1,3
"5578",248,"white grunt","5",23,1,5
"5579",248,"striped parrotfish","5",6,1,2
"5580",248,"hogfish","5",30,1,5
"5581",248,"french grunt","5",10,1,2
"5582",248,"bluestriped grunt","5",25,1,5
"5583",248,"gray angelfish","5",25,1,5
"5584",248,"gray snapper","5",30,1,5
"5585",248,"tomtate","5",11,1.5,3
"5586",249,"blue tang","1",10,1,2
"5587",249,"bluehead wrasse","1",8,1,2
"5588",249,"beaugregory","1",3,1,1
"5589",249,"stoplight parrotfish","1",8,1,2
"5590",249,"yellow jack","1",26,1,5
"5591",249,"gray angelfish","1",10,1,2
"5592",249,"doctorfish","1",12,1,3
"5593",249,"hogfish","1",20,1,4
"5594",249,"gray snapper","1",10,1,2
"5595",249,"lane snapper","1",6,1,2
"5596",249,"atlantic spadefish","1",25,1,5
"5597",249,"bluestriped grunt","1",10,1,2
"5598",249,"yellowtail snapper","1",7,1,2
"5599",249,"white grunt","1",9,1,2
"5600",249,"striped parrotfish","1",3,1,1
"5601",249,"redband parrotfish","1",6,1,2
"5602",249,"tomtate","1",6,3,2
"5603",249,"gray snapper","2",13.75,2.25,3
"5604",249,"lane snapper","2",7.25,2.5,2
"5605",249,"atlantic spadefish","2",26.25,2,5
"5606",249,"bluestriped grunt","2",12.75,2.5,3
"5607",249,"yellowtail snapper","2",11.5,0.5,3
"5608",249,"white grunt","2",11,4.75,3
"5609",249,"striped parrotfish","2",4.25,0.25,1
"5610",249,"redband parrotfish","2",9.5,1,2
"5611",249,"tomtate","2",8.25,72,2
"5612",249,"yellowhead wrasse","3",7,1,2
"5613",249,"slippery dick","3",9,1,2
"5614",249,"gray angelfish","3",15,1,3
"5615",249,"doctorfish","3",16,1,4
"5616",249,"hogfish","3",22.5,2,5
"5617",249,"gray snapper","3",17.5,6.5,4
"5618",249,"lane snapper","3",8.5,7,2
"5619",249,"atlantic spadefish","3",27.5,6,5
"5620",249,"bluestriped grunt","3",15.5,7,4
"5621",249,"yellowtail snapper","3",16,3,4
"5622",249,"white grunt","3",13,11.5,3
"5623",249,"striped parrotfish","3",5.5,2.5,2
"5624",249,"redband parrotfish","3",13,4,3
"5625",249,"tomtate","3",10.5,150,3
"5626",249,"gray snapper","4",21.25,2.25,5
"5627",249,"lane snapper","4",9.75,2.5,2
"5628",249,"atlantic spadefish","4",28.75,2,5
"5629",249,"bluestriped grunt","4",18.25,2.5,4
"5630",249,"yellowtail snapper","4",20.5,0.5,5
"5631",249,"white grunt","4",15,4.75,3
"5632",249,"striped parrotfish","4",6.75,0.25,2
"5633",249,"redband parrotfish","4",16.5,1,4
"5634",249,"tomtate","4",12.75,72,3
"5635",249,"blue tang","5",15,1,3
"5636",249,"bluehead wrasse","5",8,1,2
"5637",249,"beaugregory","5",6,1,2
"5638",249,"stoplight parrotfish","5",10,1,2
"5639",249,"yellow jack","5",26,1,5
"5640",249,"gray angelfish","5",20,1,4
"5641",249,"doctorfish","5",20,1,4
"5642",249,"hogfish","5",25,1,5
"5643",249,"gray snapper","5",25,1,5
"5644",249,"lane snapper","5",11,1,3
"5645",249,"atlantic spadefish","5",30,1,5
"5646",249,"bluestriped grunt","5",21,1,5
"5647",249,"yellowtail snapper","5",25,1,5
"5648",249,"white grunt","5",17,1,4
"5649",249,"striped parrotfish","5",8,1,2
"5650",249,"redband parrotfish","5",20,1,4
"5651",249,"tomtate","5",15,3,3
"5652",250,"masked goby","1",3,1,1
"5653",250,"porkfish","1",15,1,3
"5654",250,"beaugregory","1",4,1,1
"5655",250,"bar jack","1",35,1,6
"5656",250,"bluehead wrasse","1",8,1,2
"5657",250,"bluestriped grunt","1",15,1,3
"5658",250,"atlantic spadefish","1",25,1,5
"5659",250,"yellowtail snapper","1",5,1,1
"5660",250,"hogfish","1",20,1,4
"5661",250,"white grunt","1",5,1,1
"5662",250,"french grunt","1",4,1,1
"5663",250,"lane snapper","1",10,1,2
"5664",250,"striped parrotfish","1",3,1,1
"5665",250,"tomtate","1",3,5,1
"5666",250,"silverside","1",2,2.5,1
"5667",250,"yellowtail snapper","2",8.25,3.5,2
"5668",250,"hogfish","2",22.5,0.25,5
"5669",250,"white grunt","2",10,17.75,2
"5670",250,"french grunt","2",6,14,2
"5671",250,"lane snapper","2",10.5,2.25,3
"5672",250,"striped parrotfish","2",4,0.5,1
"5673",250,"tomtate","2",4.75,120,1
"5674",250,"silverside","2",2.5,60,1
"5675",250,"gag grouper","3",60,1,6
"5676",250,"cottonwick","3",10,1,2
"5677",250,"dusky damselfish","3",7,1,2
"5678",250,"blue tang","3",13,1,3
"5679",250,"florida barred hamlet","3",6,1,2
"5680",250,"neon goby","3",3,1,1
"5681",250,"bluehead wrasse","3",9,1,2
"5682",250,"bluestriped grunt","3",21,2,5
"5683",250,"atlantic spadefish","3",30,2,5
"5684",250,"yellowtail snapper","3",11.5,9,3
"5685",250,"hogfish","3",25,2.5,5
"5686",250,"white grunt","3",15,37.5,3
"5687",250,"french grunt","3",8,30,2
"5688",250,"lane snapper","3",11,6.5,3
"5689",250,"striped parrotfish","3",5,3,1
"5690",250,"tomtate","3",6.5,250,2
"5691",250,"silverside","3",3,125,1
"5692",250,"yellowtail snapper","4",14.75,3.5,3
"5693",250,"hogfish","4",27.5,0.25,5
"5694",250,"white grunt","4",20,17.75,4
"5695",250,"french grunt","4",10,14,2
"5696",250,"lane snapper","4",11.5,2.25,3
"5697",250,"striped parrotfish","4",6,0.5,2
"5698",250,"tomtate","4",8.25,120,2
"5699",250,"silverside","4",3.5,60,1
"5700",250,"masked goby","5",3,1,1
"5701",250,"porkfish","5",25,1,5
"5702",250,"beaugregory","5",6,1,2
"5703",250,"bar jack","5",35,1,6
"5704",250,"bluehead wrasse","5",10,1,2
"5705",250,"bluestriped grunt","5",27,1,5
"5706",250,"atlantic spadefish","5",35,1,6
"5707",250,"yellowtail snapper","5",18,1,4
"5708",250,"hogfish","5",30,1,5
"5709",250,"white grunt","5",25,1,5
"5710",250,"french grunt","5",12,1,3
"5711",250,"lane snapper","5",12,1,3
"5712",250,"striped parrotfish","5",7,1,2
"5713",250,"tomtate","5",10,5,2
"5714",250,"silverside","5",4,2.5,1
"5715",251,"lionfish","1",20,1,4
"5716",251,"stoplight parrotfish","1",10,1,2
"5717",251,"yellowtail snapper","1",15,1,3
"5718",251,"blue runner","1",40,1,6
"5719",251,"bluestriped grunt","1",20,1,4
"5720",251,"striped parrotfish","1",4,1,1
"5721",251,"white grunt","1",12,1.05,3
"5722",251,"tomtate","1",12,1.3,3
"5723",251,"bluestriped grunt","2",21.25,11.25,5
"5724",251,"striped parrotfish","2",5.5,2,2
"5725",251,"white grunt","2",14,25.2,3
"5726",251,"tomtate","2",13.5,31.2,3
"5727",251,"blue tang","3",7,1,2
"5728",251,"beaugregory","3",5,1,1
"5729",251,"cocoa damselfish","3",9,1,2
"5730",251,"yellowtail snapper","3",15,1,3
"5731",251,"blue runner","3",40,1,6
"5732",251,"bluestriped grunt","3",22.5,24.5,5
"5733",251,"striped parrotfish","3",7,6,2
"5734",251,"white grunt","3",16,52.5,4
"5735",251,"tomtate","3",15,65,3
"5736",251,"bluestriped grunt","4",23.75,11.25,5
"5737",251,"striped parrotfish","4",8.5,2,2
"5738",251,"white grunt","4",18,25.2,4
"5739",251,"tomtate","4",16.5,31.2,4
"5740",251,"lionfish","5",20,1,4
"5741",251,"stoplight parrotfish","5",15,1,3
"5742",251,"yellowtail snapper","5",15,1,3
"5743",251,"blue runner","5",40,1,6
"5744",251,"bluestriped grunt","5",25,1,5
"5745",251,"striped parrotfish","5",10,1,2
"5746",251,"white grunt","5",20,1.05,4
"5747",251,"tomtate","5",18,1.3,4
"5748",252,"gray angelfish","1",25,1,5
"5749",252,"hogfish","1",30,1,5
"5750",252,"cocoa damselfish","1",7,1,2
"5751",252,"colon goby","1",6,1,2
"5752",252,"yellowtail parrotfish","1",18,1,4
"5753",252,"yellow jack","1",25,1,5
"5754",252,"bluestriped grunt","1",18,1,4
"5755",252,"gray snapper","1",15,1,3
"5756",252,"striped parrotfish","1",6,1,2
"5757",252,"blue runner","1",20,1,4
"5758",252,"white grunt","1",8,1,2
"5759",252,"gray snapper","2",16.25,0.5,4
"5760",252,"striped parrotfish","2",6.5,5.25,2
"5761",252,"blue runner","2",20,0.5,4
"5762",252,"white grunt","2",11,1.75,3
"5763",252,"seabream","3",15,1,3
"5764",252,"porkfish","3",15,1,3
"5765",252,"french angelfish","3",10,1,2
"5766",252,"redband parrotfish","3",13,1,3
"5767",252,"rosy blenny","3",5,1,1
"5768",252,"yellow jack","3",25,1,5
"5769",252,"bluestriped grunt","3",18,2,4
"5770",252,"gray snapper","3",17.5,3,4
"5771",252,"striped parrotfish","3",7,12.5,2
"5772",252,"blue runner","3",20,3,4
"5773",252,"white grunt","3",14,5.5,3
"5774",252,"gray snapper","4",18.75,0.5,4
"5775",252,"striped parrotfish","4",7.5,5.25,2
"5776",252,"blue runner","4",20,0.5,4
"5777",252,"white grunt","4",17,1.75,4
"5778",252,"gray angelfish","5",25,1,5
"5779",252,"hogfish","5",35,1,6
"5780",252,"cocoa damselfish","5",9,1,2
"5781",252,"colon goby","5",6,1,2
"5782",252,"yellowtail parrotfish","5",18,1,4
"5783",252,"yellow jack","5",25,1,5
"5784",252,"bluestriped grunt","5",18,1,4
"5785",252,"gray snapper","5",20,1,4
"5786",252,"striped parrotfish","5",8,1,2
"5787",252,"blue runner","5",20,1,4
"5788",252,"white grunt","5",20,1,4
"5789",253,"stoplight parrotfish","1",8,1,2
"5790",253,"blue tang","1",10,1,2
"5791",253,"gray snapper","1",20,1,4
"5792",253,"striped parrotfish","1",4,1,1
"5793",253,"porkfish","1",2,1,1
"5794",253,"gray snapper","2",23.75,4.75,5
"5795",253,"striped parrotfish","2",4.5,4.5,1
"5796",253,"porkfish","2",2,1.75,1
"5797",253,"spotted moray","3",60,1,6
"5798",253,"atlantic spadefish","3",25,1,5
"5799",253,"cocoa damselfish","3",4,1,1
"5800",253,"redband parrotfish","3",10,1,2
"5801",253,"black grouper","3",30,1,5
"5802",253,"foureye butterflyfish","3",6,1,2
"5803",253,"red grouper","3",25,1,5
"5804",253,"sergeant major","3",8,1,2
"5805",253,"gray angelfish","3",15,1,3
"5806",253,"rainbow parrotfish","3",45,1,6
"5807",253,"green moray","3",110,1,6
"5808",253,"hogfish","3",30,1,5
"5809",253,"bridled goby","3",6,1,2
"5810",253,"gray snapper","3",27.5,11.5,5
"5811",253,"striped parrotfish","3",5,11,1
"5812",253,"porkfish","3",2,5.5,1
"5813",253,"gray snapper","4",31.25,4.75,6
"5814",253,"striped parrotfish","4",5.5,4.5,2
"5815",253,"porkfish","4",2,1.75,1
"5816",253,"stoplight parrotfish","5",8,1,2
"5817",253,"blue tang","5",15,1,3
"5818",253,"gray snapper","5",35,1,6
"5819",253,"striped parrotfish","5",6,1,2
"5820",253,"porkfish","5",2,1,1
"5821",264,"blue tang","1",10,1,2
"5822",264,"stoplight parrotfish","1",6,1,2
"5823",264,"gray angelfish","1",14,1,3
"5824",264,"schoolmaster snapper","1",10,1,2
"5825",264,"sergeant major","1",8,1,2
"5826",264,"bluestriped grunt","1",15,1,3
"5827",264,"white grunt","1",16,1,4
"5828",264,"french grunt","1",10,1,2
"5829",264,"black grunt","1",18,1.02,4
"5830",264,"caesar grunt","1",17,1.5,4
"5831",264,"schoolmaster snapper","2",12,21.75,3
"5832",264,"sergeant major","2",8.75,7.75,2
"5833",264,"bluestriped grunt","2",16.25,7.5,4
"5834",264,"white grunt","2",17.25,16.25,4
"5835",264,"french grunt","2",11,2.75,3
"5836",264,"black grunt","2",19.75,24.48,4
"5837",264,"caesar grunt","2",17.5,36,4
"5838",264,"striped parrotfish","3",9,1,2
"5839",264,"schoolmaster snapper","3",14,45.5,3
"5840",264,"sergeant major","3",9.5,17.5,2
"5841",264,"bluestriped grunt","3",17.5,17,4
"5842",264,"white grunt","3",18.5,34.5,4
"5843",264,"french grunt","3",12,7.5,3
"5844",264,"black grunt","3",21.5,51,5
"5845",264,"caesar grunt","3",18,75,4
"5846",264,"schoolmaster snapper","4",16,21.75,4
"5847",264,"sergeant major","4",10.25,7.75,3
"5848",264,"bluestriped grunt","4",18.75,7.5,4
"5849",264,"white grunt","4",19.75,16.25,4
"5850",264,"french grunt","4",13,2.75,3
"5851",264,"black grunt","4",23.25,24.48,5
"5852",264,"caesar grunt","4",18.5,36,4
"5853",264,"blue tang","5",12,1,3
"5854",264,"stoplight parrotfish","5",6,1,2
"5855",264,"gray angelfish","5",16,1,4
"5856",264,"schoolmaster snapper","5",18,1,4
"5857",264,"sergeant major","5",11,1,3
"5858",264,"bluestriped grunt","5",20,1,4
"5859",264,"white grunt","5",21,1,5
"5860",264,"french grunt","5",14,1,3
"5861",264,"black grunt","5",25,1.02,5
"5862",264,"caesar grunt","5",19,1.5,4
"5863",265,"gray angelfish","1",20,1,4
"5864",265,"bicolor damselfish","1",3,1,1
"5865",265,"blue tang","1",10,1,2
"5866",265,"striped parrotfish","1",3,1,1
"5867",265,"french grunt","1",8,1,2
"5868",265,"spanish grunt","1",7,1,2
"5869",265,"clown wrasse","1",6,1,2
"5870",265,"yellowhead wrasse","1",5,1,1
"5871",265,"tomtate","1",5,1.1,1
"5872",265,"bicolor damselfish","2",3.75,12,1
"5873",265,"blue tang","2",10.75,1.5,3
"5874",265,"striped parrotfish","2",3.5,5.25,1
"5875",265,"french grunt","2",8.75,10,2
"5876",265,"spanish grunt","2",7.5,1.25,2
"5877",265,"clown wrasse","2",6.5,0.25,2
"5878",265,"yellowhead wrasse","2",5.75,0.25,2
"5879",265,"tomtate","2",5.5,26.4,2
"5880",265,"yellowtail snapper","3",6,1,2
"5881",265,"blackear wrasse","3",10,1,2
"5882",265,"harlequin bass","3",7,1,2
"5883",265,"bluehead wrasse","3",9,1,2
"5884",265,"cocoa damselfish","3",6,1,2
"5885",265,"bicolor damselfish","3",4.5,26,1
"5886",265,"blue tang","3",11.5,5,3
"5887",265,"striped parrotfish","3",4,12.5,1
"5888",265,"french grunt","3",9.5,22,2
"5889",265,"spanish grunt","3",8,4.5,2
"5890",265,"clown wrasse","3",7,2.5,2
"5891",265,"yellowhead wrasse","3",6.5,2.5,2
"5892",265,"tomtate","3",6,55,2
"5893",265,"bicolor damselfish","4",5.25,12,2
"5894",265,"blue tang","4",12.25,1.5,3
"5895",265,"striped parrotfish","4",4.5,5.25,1
"5896",265,"french grunt","4",10.25,10,3
"5897",265,"spanish grunt","4",8.5,1.25,2
"5898",265,"clown wrasse","4",7.5,0.25,2
"5899",265,"yellowhead wrasse","4",7.25,0.25,2
"5900",265,"tomtate","4",6.5,26.4,2
"5901",265,"gray angelfish","5",23,1,5
"5902",265,"bicolor damselfish","5",6,1,2
"5903",265,"blue tang","5",13,1,3
"5904",265,"striped parrotfish","5",5,1,1
"5905",265,"french grunt","5",11,1,3
"5906",265,"spanish grunt","5",9,1,2
"5907",265,"clown wrasse","5",8,1,2
"5908",265,"yellowhead wrasse","5",8,1,2
"5909",265,"tomtate","5",7,1.1,2
"5910",266,"queen angelfish","1",20,1,4
"5911",266,"butter hamlet","1",6,1,2
"5912",266,"foureye butterflyfish","1",9,1,2
"5913",266,"sharpnose puffer","1",4,1,1
"5914",266,"redband parrotfish","1",9,1,2
"5915",266,"bicolor damselfish","1",3,1,1
"5916",266,"french grunt","1",9,1,2
"5917",266,"blue tang","1",10,1,2
"5918",266,"striped parrotfish","1",5,1,1
"5919",266,"yellowhead wrasse","1",4,1,1
"5920",266,"tomtate","1",7,1.5,2
"5921",266,"bicolor damselfish","2",3.5,15.75,1
"5922",266,"french grunt","2",9.5,2.5,2
"5923",266,"blue tang","2",10.75,0.25,3
"5924",266,"striped parrotfish","2",6.25,0.5,2
"5925",266,"yellowhead wrasse","2",4.75,2,1
"5926",266,"tomtate","2",7.75,36,2
"5927",266,"black grouper","3",70,1,6
"5928",266,"harlequin bass","3",7,1,2
"5929",266,"blue chromis","3",5,1,1
"5930",266,"hogfish","3",40,1,6
"5931",266,"smooth trunkfish","3",10,1,2
"5932",266,"spotfin butterflyfish","3",7,1,2
"5933",266,"cero","3",23,1,5
"5934",266,"cocoa damselfish","3",5,1,1
"5935",266,"beaugregory","3",6,1,2
"5936",266,"redband parrotfish","3",11,1,3
"5937",266,"bicolor damselfish","3",4,33.5,1
"5938",266,"french grunt","3",10,7,2
"5939",266,"blue tang","3",11.5,2.5,3
"5940",266,"striped parrotfish","3",7.5,3,2
"5941",266,"yellowhead wrasse","3",5.5,6,2
"5942",266,"tomtate","3",8.5,75,2
"5943",266,"bicolor damselfish","4",4.5,15.75,1
"5944",266,"french grunt","4",10.5,2.5,3
"5945",266,"blue tang","4",12.25,0.25,3
"5946",266,"striped parrotfish","4",8.75,0.5,2
"5947",266,"yellowhead wrasse","4",6.25,2,2
"5948",266,"tomtate","4",9.25,36,2
"5949",266,"queen angelfish","5",25,1,5
"5950",266,"butter hamlet","5",8,1,2
"5951",266,"foureye butterflyfish","5",9,1,2
"5952",266,"sharpnose puffer","5",5,1,1
"5953",266,"redband parrotfish","5",13,1,3
"5954",266,"bicolor damselfish","5",5,1,1
"5955",266,"french grunt","5",11,1,3
"5956",266,"blue tang","5",13,1,3
"5957",266,"striped parrotfish","5",10,1,2
