"","session","species","size_bin","prey_abundance"
"5355",249,"porkfish",1,16
"5356",249,"porkfish",4,1
"5357",249,"porkfish",5,1
"5358",249,"redband parrotfish",1,2
"5359",249,"redband parrotfish",2,1
"5360",249,"redband parrotfish",4,1
"5361",249,"redband parrotfish",5,1
"5362",249,"redtail parrotfish",4,1
"5363",249,"roughhead blenny",1,6
"5364",249,"sergeant major",1,1
"5365",249,"sharpnose puffer",1,2
"5366",249,"slippery dick",2,2
"5367",249,"slippery dick",3,2
"5368",249,"slippery dick",4,1
"5369",249,"stoplight parrotfish",1,4
"5370",249,"stoplight parrotfish",2,2
"5371",249,"striped parrotfish",1,58
"5372",249,"striped parrotfish",2,24
"5373",249,"striped parrotfish",4,1
"5374",249,"striped parrotfish",6,1
"5375",249,"threespot damselfish",1,1
"5376",249,"tomtate",1,60
"5377",249,"tomtate",2,388
"5378",249,"tomtate",3,25
"5379",249,"white grunt",1,12
"5380",249,"white grunt",2,4
"5381",249,"white grunt",3,8
"5382",249,"white grunt",4,151
"5383",249,"white grunt",5,31
"5384",249,"white grunt",6,1
"5385",250,"atlantic spadefish",4,1
"5386",250,"atlantic spadefish",5,2
"5387",250,"bar jack",5,2
"5388",250,"beaugregory",1,2
"5389",250,"beaugregory",2,3
"5390",250,"beaugregory",6,1
"5391",250,"black grouper",6,1
"5392",250,"bluehead wrasse",2,1
"5393",250,"bluestriped grunt",2,8
"5394",250,"bluestriped grunt",3,2
"5395",250,"bluestriped grunt",4,1
"5396",250,"bridled goby",1,24
"5397",250,"bridled goby",2,4
"5398",250,"colon goby",1,14
"5399",250,"doctorfish",3,1
"5400",250,"doctorfish",4,1
"5401",250,"french grunt",1,27
"5402",250,"french grunt",2,83
"5403",250,"goldspot goby",1,2
"5404",250,"gray angelfish",5,1
"5405",250,"hogfish",4,1
"5406",250,"hogfish",5,3
"5407",250,"lane snapper",2,117
"5408",250,"lane snapper",3,13
"5409",250,"masked goby",1,1
"5410",250,"porkfish",1,2
"5411",250,"porkfish",3,1
"5412",250,"porkfish",4,2
"5413",250,"purplemouth moray",6,4
"5414",250,"queen angelfish",3,1
"5415",250,"redband parrotfish",3,1
"5416",250,"roughhead blenny",1,2
"5417",250,"saddled blenny",2,1
"5418",250,"slippery dick",2,4
"5419",250,"spotted moray",4,1
"5420",250,"stoplight parrotfish",3,1
"5421",250,"stoplight parrotfish",4,1
"5422",250,"stoplight parrotfish",5,1
"5423",250,"striped parrotfish",1,31
"5424",250,"striped parrotfish",2,2
"5425",250,"tiger goby",1,1
"5426",250,"tomtate",1,84
"5427",250,"tomtate",2,381
"5428",250,"tomtate",3,4
"5429",250,"white grunt",1,1
"5430",250,"white grunt",2,434
"5431",250,"white grunt",3,6
"5432",250,"white grunt",4,9
"5433",250,"white grunt",5,6
"5434",250,"yellowtail snapper",2,1
"5435",250,"yellowtail snapper",4,1
"5436",251,"beaugregory",1,6
"5437",251,"beaugregory",2,8
"5438",251,"blue tang",2,2
"5439",251,"blue tang",4,1
"5440",251,"bluehead wrasse",1,1
"5441",251,"bluehead wrasse",2,4
"5442",251,"bluestriped grunt",2,1
"5443",251,"bluestriped grunt",3,5
"5444",251,"bluestriped grunt",4,54
"5445",251,"bluestriped grunt",5,10
"5446",251,"bridled goby",1,28
"5447",251,"bridled goby",2,5
"5448",251,"butter hamlet",2,2
"5449",251,"colon goby",1,2
"5450",251,"colon goby",2,1
"5451",251,"doctorfish",3,2
"5452",251,"dusky damselfish",1,1
"5453",251,"dusky damselfish",2,2
"5454",251,"french grunt",1,6
"5455",251,"french grunt",2,33
"5456",251,"french grunt",3,7
"5457",251,"french grunt",4,1
"5458",251,"goldspot goby",1,6
"5459",251,"gray angelfish",4,1
"5460",251,"gray angelfish",5,1
"5461",251,"gray angelfish",6,1
"5462",251,"hogfish",3,2
"5463",251,"hogfish",4,4
"5464",251,"hogfish",5,4
"5465",251,"lane snapper",2,43
"5466",251,"lane snapper",3,35
"5467",251,"masked goby",1,14
"5468",251,"midnight parrotfish",6,1
"5469",251,"mutton snapper",6,1
"5470",251,"neon goby",1,2
"5471",251,"porkfish",4,1
"5472",251,"purplemouth moray",6,1
"5473",251,"red grouper",6,1
"5474",251,"redband parrotfish",1,1
"5475",251,"redband parrotfish",2,2
"5476",251,"redband parrotfish",3,2
"5477",251,"rock hind",4,1
"5478",251,"roughhead blenny",1,1
"5479",251,"seaweed blenny",2,1
"5480",251,"sharpnose puffer",1,3
"5481",251,"sharpnose puffer",2,1
"5482",251,"slippery dick",2,1
"5483",251,"stoplight parrotfish",1,2
"5484",251,"stoplight parrotfish",2,1
"5485",251,"stoplight parrotfish",4,1
"5486",251,"stoplight parrotfish",5,1
"5487",251,"striped parrotfish",1,19
"5488",251,"striped parrotfish",2,5
"5489",251,"threespot damselfish",1,1
"5490",251,"threespot damselfish",2,3
"5491",251,"tomtate",1,8
"5492",251,"tomtate",2,63
"5493",251,"tomtate",3,75
"5494",251,"tomtate",4,45
"5495",251,"white grunt",1,5
"5496",251,"white grunt",2,94
"5497",251,"white grunt",3,54
"5498",251,"white grunt",4,160
"5499",251,"white grunt",5,5
"5500",251,"yellowhead wrasse",4,1
"5501",251,"yellowtail snapper",2,3
"5502",251,"yellowtail snapper",3,8
"5503",252,"atlantic spadefish",5,1
"5504",252,"bar jack",3,12
"5505",252,"beaugregory",1,8
"5506",252,"beaugregory",2,7
"5507",252,"blue tang",1,1
"5508",252,"blue tang",3,1
"5509",252,"bluehead wrasse",1,1
"5510",252,"bluestriped grunt",2,10
"5511",252,"bluestriped grunt",3,9
"5512",252,"bluestriped grunt",4,17
"5513",252,"bluestriped grunt",5,9
"5514",252,"bridled goby",1,28
"5515",252,"bridled goby",2,3
"5516",252,"colon goby",1,2
"5517",252,"dash goby",1,1
"5518",252,"doctorfish",1,1
"5519",252,"foureye butterflyfish",1,1
"5520",252,"french grunt",2,2
"5521",252,"french grunt",3,2
"5522",252,"french grunt",4,2
"5523",252,"goldspot goby",1,1
"5524",252,"goldspot goby",2,1
"5525",252,"gray angelfish",2,1
"5526",252,"gray angelfish",3,1
"5527",252,"gray angelfish",4,3
"5528",252,"gray snapper",3,3
"5529",252,"gray snapper",4,13
"5530",252,"gray snapper",5,1
"5531",252,"gray snapper",6,1
"5532",252,"highhat",2,2
"5533",252,"highhat",3,1
"5534",252,"hogfish",3,1
"5535",252,"hogfish",5,6
"5536",252,"lane snapper",3,1
"5537",252,"masked goby",1,7
"5538",252,"midnight parrotfish",2,1
"5539",252,"ocean surgeonfish",2,1
"5540",252,"porkfish",1,39
"5541",252,"porkfish",4,1
"5542",252,"red grouper",6,1
"5543",252,"redband parrotfish",1,5
"5544",252,"redband parrotfish",2,9
"5545",252,"redband parrotfish",3,1
"5546",252,"redband parrotfish",4,1
"5547",252,"roughhead blenny",1,2
"5548",252,"seabream",4,3
"5549",252,"seabream",5,1
"5550",252,"sergeant major",1,2
"5551",252,"sergeant major",2,2
"5552",252,"sharpnose puffer",1,1
"5553",252,"sharpnose puffer",2,3
"5554",252,"spotfin butterflyfish",2,1
"5555",252,"spotted moray",6,1
"5556",252,"stoplight parrotfish",1,6
"5557",252,"stoplight parrotfish",2,7
"5558",252,"stoplight parrotfish",5,2
"5559",252,"striped parrotfish",1,68
"5560",252,"striped parrotfish",2,27
"5561",252,"striped parrotfish",4,2
"5562",252,"striped parrotfish",6,1
"5563",252,"threespot damselfish",1,2
"5564",252,"threespot damselfish",2,1
"5565",252,"tomtate",1,6
"5566",252,"white grunt",1,1
"5567",252,"white grunt",2,202
"5568",252,"white grunt",3,45
"5569",252,"white grunt",4,58
"5570",252,"white grunt",5,2
"5571",252,"yellowtail snapper",2,18
"5572",253,"beaugregory",1,13
"5573",253,"beaugregory",2,9
"5574",253,"black grouper",4,1
"5575",253,"black margate",6,1
"5576",253,"blue parrotfish",2,5
"5577",253,"blue runner",5,1
"5578",253,"blue tang",1,1
"5579",253,"blue tang",2,1
"5580",253,"bluehead wrasse",1,2
"5581",253,"bluehead wrasse",2,2
"5582",253,"bluestriped grunt",4,3
"5583",253,"bluestriped grunt",5,9
"5584",253,"bridled goby",1,25
"5585",253,"bridled goby",2,5
"5586",253,"dusky damselfish",1,1
"5587",253,"french grunt",2,3
"5588",253,"french grunt",3,1
"5589",253,"gray angelfish",5,1
"5590",253,"gray snapper",3,12
"5591",253,"gray snapper",4,8
"5592",253,"gray snapper",5,3
"5593",253,"hogfish",3,1
"5594",253,"hogfish",4,2
"5595",253,"hogfish",5,3
"5596",253,"masked goby",1,9
"5597",253,"porkfish",1,105
"5598",253,"redband parrotfish",1,2
"5599",253,"redband parrotfish",2,4
"5600",253,"roughhead blenny",1,1
"5601",253,"sergeant major",1,2
"5602",253,"sergeant major",2,1
"5603",253,"sharpnose puffer",1,1
"5604",253,"spotfin butterflyfish",2,1
"5605",253,"stoplight parrotfish",1,10
"5606",253,"stoplight parrotfish",2,5
"5607",253,"striped parrotfish",1,64
"5608",253,"striped parrotfish",2,12
"5609",253,"threespot damselfish",1,1
"5610",253,"tomtate",1,30
"5611",253,"white grunt",4,12
"5612",253,"white grunt",5,1
"5613",253,"yellow jack",5,23
"5614",264,"beaugregory",1,2
"5615",264,"black grouper",6,1
"5616",264,"blue tang",1,2
"5617",264,"blue tang",2,2
"5618",264,"blue tang",3,3
"5619",264,"blue tang",4,1
"5620",264,"bluehead wrasse",1,2
"5621",264,"bluehead wrasse",2,3
"5622",264,"bluestriped grunt",2,2
"5623",264,"bluestriped grunt",3,33
"5624",264,"bluestriped grunt",4,88
"5625",264,"bluestriped grunt",5,4
"5626",264,"bridled goby",1,4
"5627",264,"bridled goby",2,1
"5628",264,"butter hamlet",2,1
"5629",264,"cocoa damselfish",1,2
"5630",264,"dusky damselfish",1,1
"5631",264,"dusky damselfish",2,5
"5632",264,"foureye butterflyfish",1,2
"5633",264,"foureye butterflyfish",2,1
"5634",264,"french grunt",2,1
"5635",264,"french grunt",3,1
"5636",264,"gray angelfish",4,1
"5637",264,"gray angelfish",6,2
"5638",264,"highhat",3,1
"5639",264,"hogfish",5,1
"5640",264,"masked goby",1,1
"5641",264,"porkfish",2,3
"5642",264,"porkfish",3,10
"5643",264,"queen parrotfish",3,1
"5644",264,"redband parrotfish",1,5
"5645",264,"sailor's choice",4,103
"5646",264,"sailor's choice",5,28
"5647",264,"schoolmaster snapper",3,39
"5648",264,"schoolmaster snapper",4,4
"5649",264,"sergeant major",2,11
"5650",264,"spotfin butterflyfish",2,1
"5651",264,"stoplight parrotfish",1,6
"5652",264,"stoplight parrotfish",2,6
"5653",264,"stoplight parrotfish",4,1
"5654",264,"striped parrotfish",1,45
"5655",264,"striped parrotfish",2,19
"5656",264,"striped parrotfish",3,3
"5657",264,"white grunt",2,69
"5658",264,"white grunt",3,80
"5659",264,"white grunt",4,130
"5660",264,"yellowtail snapper",2,1
"5661",265,"barred hamlet",2,1
"5662",265,"beaugregory",1,6
"5663",265,"beaugregory",2,1
"5664",265,"bicolor damselfish",1,139
"5665",265,"bicolor damselfish",2,23
"5666",265,"blue parrotfish",4,1
"5667",265,"blue parrotfish",6,1
"5668",265,"blue tang",2,2
"5669",265,"blue tang",4,3
"5670",265,"bluehead wrasse",1,26
"5671",265,"bluehead wrasse",2,13
"5672",265,"bridled goby",1,14
"5673",265,"bridled goby",2,2
"5674",265,"butter hamlet",2,4
"5675",265,"cero",6,1
"5676",265,"clown wrasse",2,4
"5677",265,"clown wrasse",3,1
"5678",265,"cocoa damselfish",1,4
"5679",265,"cocoa damselfish",2,4
"5680",265,"colon goby",1,15
"5681",265,"dusky damselfish",1,1
"5682",265,"french grunt",2,76
"5683",265,"goldspot goby",1,4
"5684",265,"goldspot goby",2,2
"5685",265,"gray angelfish",5,1
"5686",265,"graysby",3,1
"5687",265,"greenblotch parrotfish",2,1
"5688",265,"harlequin bass",1,2
"5689",265,"harlequin bass",2,9
"5690",265,"highhat",2,1
"5691",265,"lionfish",2,2
"5692",265,"lionfish",3,1
"5693",265,"masked goby",1,31
"5694",265,"neon goby",1,1
"5695",265,"ocean surgeonfish",2,1
"5696",265,"red lizardfish",2,1
"5697",265,"redband parrotfish",1,16
"5698",265,"redband parrotfish",2,4
"5699",265,"redband parrotfish",5,1
"5700",265,"scrawled cowfish",4,1
"5701",265,"sharpnose puffer",1,8
"5702",265,"slender filefish",1,2
"5703",265,"slippery dick",1,3
"5704",265,"slippery dick",2,9
"5705",265,"spanish hogfish",1,1
"5706",265,"stoplight parrotfish",1,3
"5707",265,"stoplight parrotfish",2,1
"5708",265,"striped parrotfish",1,63
"5709",265,"striped parrotfish",2,13
"5710",265,"sunshinefish",1,1
"5711",265,"tomtate",2,118
"5712",265,"white grunt",2,1
"5713",265,"yellowhead wrasse",1,11
"5714",265,"yellowhead wrasse",2,25
"5715",265,"yellowhead wrasse",3,1
"5716",268,"balloonfish",5,1
"5717",268,"beaugregory",2,1
"5718",268,"blue parrotfish",2,1
"5719",268,"bluehead wrasse",2,1
"5720",268,"bluestriped grunt",2,4
"5721",268,"bluestriped grunt",3,31
"5722",268,"bluestriped grunt",4,2
"5723",268,"bluestriped grunt",5,1
"5724",268,"bridled goby",1,15
"5725",268,"brown chromis",2,1
"5726",268,"goldspot goby",1,1
"5727",268,"gray snapper",5,1
"5728",268,"highhat",2,1
"5729",268,"highhat",3,1
"5730",268,"hogfish",3,1
"5731",268,"hogfish",4,1
"5732",268,"hogfish",6,2
"5733",268,"lane snapper",2,3
"5734",268,"lane snapper",3,4
"5735",268,"lane snapper",4,2
"5736",268,"masked goby",1,32
"5737",268,"porkfish",1,1
"5738",268,"porkfish",4,1
"5739",268,"princess parrotfish",3,1
"5740",268,"queen angelfish",3,1
"5741",268,"redband parrotfish",1,3
"5742",268,"redband parrotfish",2,5
"5743",268,"redband parrotfish",3,1
"5744",268,"sand diver",5,1
"5745",268,"schoolmaster snapper",4,1
"5746",268,"sergeant major",2,1
"5747",268,"sharpnose puffer",2,1
"5748",268,"slippery dick",2,2
"5749",268,"spotfin butterflyfish",3,1
"5750",268,"spotted drum",3,1
"5751",268,"stoplight parrotfish",1,1
"5752",268,"stoplight parrotfish",2,2
"5753",268,"striped parrotfish",1,12
"5754",268,"striped parrotfish",2,8
"5755",268,"striped parrotfish",3,2
"5756",268,"striped parrotfish",4,1
"5757",268,"threespot damselfish",1,2
"5758",268,"threespot damselfish",2,6
"5759",268,"tomtate",2,2
"5760",268,"tomtate",3,30
"5761",268,"white grunt",2,34
"5762",268,"white grunt",3,70
"5763",268,"white grunt",4,11
"5764",268,"white grunt",5,2
"5765",268,"yellowtail snapper",2,3
"5766",268,"yellowtail snapper",3,23
"5767",268,"yellowtail snapper",4,1
"5768",269,"beaugregory",2,1
"5769",269,"bicolor damselfish",2,3
"5770",269,"blue tang",3,1
"5771",269,"bluehead wrasse",1,11
"5772",269,"bluehead wrasse",2,21
"5773",269,"bluehead wrasse",3,3
"5774",269,"bluestriped grunt",3,5
"5775",269,"bluestriped grunt",4,1
"5776",269,"bluestriped grunt",5,1
"5777",269,"bridled goby",1,2
"5778",269,"butter hamlet",2,1
"5779",269,"colon goby",1,2
"5780",269,"french grunt",3,1
"5781",269,"goldspot goby",1,2
"5782",269,"gray angelfish",3,1
"5783",269,"gray angelfish",4,1
"5784",269,"gray angelfish",5,1
"5785",269,"gray snapper",4,5
"5786",269,"gray snapper",5,1
"5787",269,"harlequin bass",2,2
"5788",269,"highhat",2,1
"5789",269,"hogfish",5,1
"5790",269,"lane snapper",3,3
"5791",269,"masked goby",1,54
"5792",269,"pluma porgy",4,2
"5793",269,"porkfish",4,1
"5794",269,"queen angelfish",4,1
"5795",269,"red grouper",6,2
"5796",269,"redband parrotfish",1,8
"5797",269,"redband parrotfish",2,23
"5798",269,"redband parrotfish",3,5
"5799",269,"redband parrotfish",4,2
"5800",269,"redband parrotfish",5,2
"5801",269,"sharpnose puffer",1,2
"5802",269,"sharpnose puffer",2,3
"5803",269,"spotted trunkfish",2,1
"5804",269,"stoplight parrotfish",1,1
"5805",269,"stoplight parrotfish",2,11
"5806",269,"stoplight parrotfish",3,3
"5807",269,"stoplight parrotfish",4,1
"5808",269,"striped parrotfish",1,19
"5809",269,"striped parrotfish",2,10
"5810",269,"striped parrotfish",3,7
"5811",269,"threespot damselfish",2,2
"5812",269,"tomtate",1,6
"5813",269,"tomtate",2,6
"5814",269,"tomtate",3,1
"5815",269,"trumpetfish",6,2
"5816",269,"white grunt",2,5
"5817",269,"white grunt",3,42
"5818",269,"white grunt",4,1
"5819",269,"white grunt",5,4
"5820",269,"yellow chub",6,1
"5821",269,"yellow jack",6,4
"5822",269,"yellowhead wrasse",3,2
"5823",269,"yellowtail snapper",3,6
"5824",270,"balloonfish",3,1
"5825",270,"bar jack",6,1
"5826",270,"beaugregory",2,2
"5827",270,"bicolor damselfish",1,1
"5828",270,"bicolor damselfish",2,1
"5829",270,"blackear wrasse",3,1
"5830",270,"bluehead wrasse",1,12
"5831",270,"bluehead wrasse",2,5
"5832",270,"butter hamlet",2,1
"5833",270,"clown wrasse",2,3
"5834",270,"clown wrasse",3,1
"5835",270,"french angelfish",4,1
"5836",270,"french grunt",2,1
"5837",270,"goldspot goby",1,3
"5838",270,"gray angelfish",2,1
"5839",270,"hogfish",5,1
"5840",270,"neon goby",1,1
"5841",270,"ocean surgeonfish",1,1
"5842",270,"ocean surgeonfish",2,2
"5843",270,"ocean surgeonfish",3,3
"5844",270,"queen angelfish",2,1
"5845",270,"redband parrotfish",1,10
"5846",270,"redband parrotfish",2,14
"5847",270,"sergeant major",1,3
"5848",270,"sergeant major",2,2
"5849",270,"slippery dick",2,7
"5850",270,"slippery dick",3,1
"5851",270,"spotted moray",6,1
"5852",270,"stoplight parrotfish",1,3
"5853",270,"stoplight parrotfish",2,8
"5854",270,"stoplight parrotfish",3,2
"5855",270,"striped parrotfish",1,54
"5856",270,"striped parrotfish",2,23
"5857",270,"white grunt",1,2
"5858",270,"white grunt",2,110
"5859",270,"white grunt",3,77
"5860",271,"bar jack",4,2
"5861",271,"blue tang",1,1
"5862",271,"blue tang",4,1
"5863",271,"bluehead wrasse",1,9
"5864",271,"bluehead wrasse",2,14
"5865",271,"bluehead wrasse",3,1
"5866",271,"bluestriped grunt",3,1
"5867",271,"bluestriped grunt",4,24
"5868",271,"bluestriped grunt",5,11
"5869",271,"bridled goby",1,5
"5870",271,"butter hamlet",2,1
"5871",271,"colon goby",1,3
"5872",271,"french angelfish",5,1
"5873",271,"french grunt",4,1
"5874",271,"goldspot goby",1,4
"5875",271,"gray angelfish",4,1
"5876",271,"gray angelfish",5,3
"5877",271,"gray snapper",4,10
"5878",271,"gray snapper",5,4
"5879",271,"harlequin bass",1,1
"5880",271,"harlequin bass",2,1
"5881",271,"hogfish",6,1
"5882",271,"masked goby",1,9
"5883",271,"ocean surgeonfish",4,2
"5884",271,"porkfish",4,1
"5885",271,"redband parrotfish",1,13
"5886",271,"redband parrotfish",2,6
"5887",271,"redband parrotfish",3,5
"5888",271,"redband parrotfish",4,4
"5889",271,"roughhead blenny",1,1
"5890",271,"sharpnose puffer",1,1
"5891",271,"stoplight parrotfish",1,1
"5892",271,"stoplight parrotfish",2,8
"5893",271,"stoplight parrotfish",3,2
"5894",271,"striped parrotfish",1,19
"5895",271,"striped parrotfish",2,10
"5896",271,"threespot damselfish",2,1
"5897",271,"tomtate",1,11
"5898",271,"tomtate",2,5
"5899",271,"tomtate",3,7
"5900",271,"tomtate",4,3
"5901",271,"trumpetfish",6,2
"5902",271,"white grunt",3,17
"5903",271,"white grunt",4,67
"5904",271,"white grunt",5,6
"5905",272,"beaugregory",1,13
"5906",272,"beaugregory",2,2
"5907",272,"bicolor damselfish",1,1
"5908",272,"bicolor damselfish",2,3
"5909",272,"blue parrotfish",3,1
"5910",272,"blue parrotfish",4,1
"5911",272,"bluehead wrasse",1,3
"5912",272,"bluehead wrasse",2,3
"5913",272,"bluehead wrasse",3,2
"5914",272,"bluestriped grunt",2,4
"5915",272,"bluestriped grunt",3,19
"5916",272,"bluestriped grunt",4,2
"5917",272,"bridled goby",1,3
"5918",272,"bridled goby",2,1
"5919",272,"doctorfish",2,1
"5920",272,"doctorfish",3,1
"5921",272,"french grunt",2,1
"5922",272,"french grunt",3,1
"5923",272,"gray snapper",5,1
"5924",272,"gray snapper",6,1
"5925",272,"hogfish",5,3
"5926",272,"hogfish",6,7
"5927",272,"lane snapper",2,5
"5928",272,"lane snapper",3,7
"5929",272,"lionfish",4,1
"5930",272,"masked goby",1,2
"5931",272,"neon goby",1,3
"5932",272,"neon goby",2,1
"5933",272,"porcupinefish",6,1
"5934",272,"queen angelfish",3,1
"5935",272,"red grouper",6,3
"5936",272,"redband parrotfish",1,7
"5937",272,"redband parrotfish",2,14
"5938",272,"sergeant major",1,2
"5939",272,"sergeant major",2,3
"5940",272,"sharpnose puffer",1,3
"5941",272,"spotted scorpionfish",4,1
"5942",272,"stoplight parrotfish",1,4
"5943",272,"stoplight parrotfish",2,4
"5944",272,"stoplight parrotfish",3,1
"5945",272,"striped parrotfish",1,49
"5946",272,"striped parrotfish",2,27
"5947",272,"striped parrotfish",3,2
"5948",272,"threespot damselfish",2,2
"5949",272,"tiger goby",1,1
"5950",272,"tomtate",1,165
"5951",272,"tomtate",2,119
"5952",272,"tomtate",3,7
"5953",272,"tomtate",4,1
"5954",272,"white grunt",1,1
"5955",272,"white grunt",2,140
"5956",272,"white grunt",3,161
"5957",272,"white grunt",4,12
"5958",272,"white grunt",5,4
"5959",272,"yellowtail snapper",3,1
"5960",273,"atlantic spadefish",5,2
"5961",273,"beaugregory",1,25
"5962",273,"beaugregory",2,3
"5963",273,"black grouper",5,1
"5964",273,"blue parrotfish",2,2
"5965",273,"blue parrotfish",3,1
"5966",273,"blue tang",1,1
"5967",273,"bluehead wrasse",2,2
"5968",273,"bluehead wrasse",3,2
"5969",273,"bluestriped grunt",3,2
"5970",273,"bluestriped grunt",4,4
"5971",273,"bluestriped grunt",5,3
"5972",273,"bridled goby",1,64
"5973",273,"bridled goby",2,18
"5974",273,"foureye butterflyfish",1,1
"5975",273,"goldspot goby",1,2
"5976",273,"goldspot goby",2,1
"5977",273,"gray angelfish",4,1
"5978",273,"gray snapper",3,15
"5979",273,"gray snapper",4,27
"5980",273,"gray snapper",5,3
"5981",273,"gray snapper",6,2
"5982",273,"hogfish",3,1
"5983",273,"hogfish",5,2
"5984",273,"hogfish",6,1
"5985",273,"masked goby",1,1
"5986",273,"pallid goby",1,1
"5987",273,"porkfish",1,5
"5988",273,"purplemouth moray",6,2
"5989",273,"queen angelfish",4,1
