session,date_site,site,SVC_date,SVC_surveyor,SVC_dive_start,SVC_dive_end,SVC_sample_start,SVC_sample_end,SVC_total_sample_time,SVC_cylinder_rad,SVC_cylinder_area,SVC_temp_f,SVC_current,SVC_vis_ft,SVC_habitat,SVC_max_depth,SVC_min_depth,SVC_stat_depth,max_hard_relief,max_soft_relief,Sub < .2m,Sub .2-.5m,Sub .5-1m,Sub 1-1.5m,Sub > 1.5m,sand,hard-bottom,Rubble,Algae (<1cm),Algae (>1cm),sponge,octocoral,stony,other,period,species,SVC_abundance,SVC_mean_tl,SVC_min_tl,SVC_max_tl,L1,A1,L2,A2,L3,A3,L4,A4,L5,A5
229,2015-10-23_Dixie Ledge,Dixie Ledge,2015-10-23,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,Slight,30,Continuous,53,52,30,0.7,1,20,40,40,0,0,10,85,5,25,15,20,25,5,0,1,sharpnose puffer,4,4,3,5,3,1,NA,NA,4,2,NA,NA,5,1
230,2015-10-23_KL-W7,KL-W7,2015-10-23,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,Slight,30,Continuous,52,51,50,1.1,1,20,35,35,10,0,10,90,0,0,20,20,45,15,0,1,foureye butterflyfish,4,8,7,9,7,1,NA,NA,8,2,NA,NA,9,1
230,2015-10-23_KL-W7,KL-W7,2015-10-23,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,Slight,30,Continuous,52,51,50,1.1,1,20,35,35,10,0,10,90,0,0,20,20,45,15,0,1,blue chromis,4,7.5,5,10,5,1,NA,NA,7.5,2,NA,NA,10,1
230,2015-10-23_KL-W7,KL-W7,2015-10-23,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,Slight,30,Continuous,52,51,50,1.1,1,20,35,35,10,0,10,90,0,0,20,20,45,15,0,1,reef butterflyfish,4,10,10,10,10,1,NA,NA,10,2,NA,NA,10,1
230,2015-10-23_KL-W7,KL-W7,2015-10-23,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,Slight,30,Continuous,52,51,50,1.1,1,20,35,35,10,0,10,90,0,0,20,20,45,15,0,1,gray snapper,4,40,35,45,35,1,NA,NA,40,2,NA,NA,45,1
232,2015-10-24_BISC-W12,BISC-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,65,60,63,0.95,0.5,15,15,30,30,10,20,60,10,5,10,25,30,5,0,1,squirrelfish,4,20,18,22,18,1,NA,NA,20,2,NA,NA,22,1
232,2015-10-24_BISC-W12,BISC-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,65,60,63,0.95,0.5,15,15,30,30,10,20,60,10,5,10,25,30,5,0,1,doctorfish,4,8,8,8,8,1,NA,NA,8,2,NA,NA,8,1
233,2015-10-24_KL-W11,KL-W11,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,35,Continuous,44,40,41,0.4,0.55,30,25,25,15,5,10,85,5,10,12,8,5,5,0,1,blue tang,4,9,8,10,8,1,NA,NA,9,2,NA,NA,10,1
234,2015-10-24_KL-W12,KL-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,56,53,53,0.5,1.1,20,25,25,20,10,5,95,0,5,10,20,15,5,0,1,redband parrotfish,4,11.5,9,14,9,1,NA,NA,11.5,2,NA,NA,14,1
234,2015-10-24_KL-W12,KL-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,56,53,53,0.5,1.1,20,25,25,20,10,5,95,0,5,10,20,15,5,0,1,ocean surgeonfish,4,11,10,12,10,1,NA,NA,11,2,NA,NA,12,1
234,2015-10-24_KL-W12,KL-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,56,53,53,0.5,1.1,20,25,25,20,10,5,95,0,5,10,20,15,5,0,1,doctorfish,4,12,12,12,12,1,NA,NA,12,2,NA,NA,12,1
234,2015-10-24_KL-W12,KL-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,56,53,53,0.5,1.1,20,25,25,20,10,5,95,0,5,10,20,15,5,0,1,reef butterflyfish,4,6.5,6,7,6,1,NA,NA,6.5,2,NA,NA,7,1
234,2015-10-24_KL-W12,KL-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,56,53,53,0.5,1.1,20,25,25,20,10,5,95,0,5,10,20,15,5,0,1,clown wrasse,4,7,6,8,6,1,NA,NA,7,2,NA,NA,8,1
234,2015-10-24_KL-W12,KL-W12,2015-10-24,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,56,53,53,0.5,1.1,20,25,25,20,10,5,95,0,5,10,20,15,5,0,2,bar jack,4,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1
237,2015-10-25_Conch 6A,Conch 6A,2015-10-25,Emily,NA,NA,NA,NA,NA,7,153.93804,82,Moderate,40,Continuous,44,40,42,0.4,1.1,60,20,10,5,5,2,96,2,5,20,5,10,2,0,1,striped parrotfish,4,8,6,10,6,1,NA,NA,8,2,NA,NA,10,1
237,2015-10-25_Conch 6A,Conch 6A,2015-10-25,Emily,NA,NA,NA,NA,NA,7,153.93804,82,Moderate,40,Continuous,44,40,42,0.4,1.1,60,20,10,5,5,2,96,2,5,20,5,10,2,0,1,foureye butterflyfish,4,6.5,6,7,6,1,NA,NA,6.5,2,NA,NA,7,1
237,2015-10-25_Conch 6A,Conch 6A,2015-10-25,Emily,NA,NA,NA,NA,NA,7,153.93804,82,Moderate,40,Continuous,44,40,42,0.4,1.1,60,20,10,5,5,2,96,2,5,20,5,10,2,0,2,creole wrasse,4,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1
237,2015-10-25_Conch 6A,Conch 6A,2015-10-25,Emily,NA,NA,NA,NA,NA,7,153.93804,82,Moderate,40,Continuous,44,40,42,0.4,1.1,60,20,10,5,5,2,96,2,5,20,5,10,2,0,2,french grunt,4,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1
238,2015-10-26_BISC-W30a,BISC-W30a,2015-10-26,Emily,NA,NA,NA,NA,NA,7,153.93804,81,None,25,Continuous,30,29,29,0.3,0.9,80,20,0,0,0,2,97,1,10,10,5,8,3,0,1,striped parrotfish,4,6,5,7,5,1,NA,NA,6,2,NA,NA,7,1
240,2015-10-26_BISC-W60-6d,BISC-W60-6d,2015-10-26,Emily,NA,NA,NA,NA,NA,7,153.93804,81,None,30,Continuous,58,52,56,1.1,1.2,20,25,25,20,0,2,95,3,20,5,10,15,5,0,1,french grunt,4,7.5,7,8,7,1,NA,NA,7.5,2,NA,NA,8,1
243,2015-10-27_BISC-W60-11c,BISC-W60-11c,2015-10-27,Emily,NA,NA,NA,NA,NA,7,153.93804,81,None,25,Continuous,53,44,44,0.4,1.2,10,40,30,20,0,2,96,2,5,5,20,70,2,0,1,doctorfish,4,10,9,11,9,1,NA,NA,10,2,NA,NA,11,1
245,2015-10-28_Conch 4B,Conch 4B,2015-10-28,Emily,NA,NA,NA,NA,NA,7,153.93804,82,None,40,Continuous,45,43,45,1.2,1,40,30,25,5,0,5,93,2,2,10,8,5,2,0,1,doctorfish,4,6,5,7,5,1,NA,NA,6,2,NA,NA,7,1
246,2015-10-30_DANGER 88,DANGER 88,2015-10-30,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,None,7,Patch,9,3,6,1.8,1.1,0,0,0,20,80,0,100,0,20,10,NA,50,20,0,1,blue tang,4,9.5,4,15,4,1,NA,NA,9.5,2,NA,NA,15,1
247,2015-10-30_KL-P2,KL-P2,2015-10-30,Ellie,NA,NA,NA,NA,NA,10,314.1592654,84,None,10,Patch,17,16,16,0.7,0.6,10,40,50,0,0,40,50,10,35,15,10,20,20,0,1,blue parrotfish,4,17.5,16,19,16,1,NA,NA,17.5,2,NA,NA,19,1
247,2015-10-30_KL-P2,KL-P2,2015-10-30,Ellie,NA,NA,NA,NA,NA,10,314.1592654,84,None,10,Patch,17,16,16,0.7,0.6,10,40,50,0,0,40,50,10,35,15,10,20,20,0,1,beaugregory,4,5.5,4,7,4,1,NA,NA,5.5,2,NA,NA,7,1
247,2015-10-30_KL-P2,KL-P2,2015-10-30,Ellie,NA,NA,NA,NA,NA,10,314.1592654,84,None,10,Patch,17,16,16,0.7,0.6,10,40,50,0,0,40,50,10,35,15,10,20,20,0,1,masked goby,4,3,2,4,2,1,NA,NA,3,2,NA,NA,4,1
248,2015-10-30_KL-P4,KL-P4,2015-10-30,Ellie,NA,NA,NA,NA,NA,10,314.1592654,82,None,10,Patch,18,16,16,0.5,1,10,35,50,5,0,20,75,5,10,15,50,40,30,0,1,sergeant major,4,5,4,6,4,1,NA,NA,5,2,NA,NA,6,1
248,2015-10-30_KL-P4,KL-P4,2015-10-30,Ellie,NA,NA,NA,NA,NA,10,314.1592654,82,None,10,Patch,18,16,16,0.5,1,10,35,50,5,0,20,75,5,10,15,50,40,30,0,1,beaugregory,4,4.5,3,6,3,1,NA,NA,4.5,2,NA,NA,6,1
248,2015-10-30_KL-P4,KL-P4,2015-10-30,Ellie,NA,NA,NA,NA,NA,10,314.1592654,82,None,10,Patch,18,16,16,0.5,1,10,35,50,5,0,20,75,5,10,15,50,40,30,0,1,doctorfish,4,15,11,19,11,1,NA,NA,15,2,NA,NA,19,1
249,2015-10-30_KL-P5,KL-P5,2015-10-30,Ellie,NA,NA,NA,NA,NA,7,153.93804,82,None,7,Patch,23,21,20,0.7,1.5,5,20,60,15,0,15,70,15,25,NA,5,40,30,0,1,hogfish,4,22.5,20,25,20,1,NA,NA,22.5,2,NA,NA,25,1
250,2015-10-30_KL-P6,KL-P6,2015-10-30,Ellie,NA,NA,NA,NA,NA,8,201.0619298,82,Slight,8,Patch,23,22,21,1,1.4,10,20,30,40,0,35,65,0,20,5,5,30,40,0,1,bluestriped grunt,4,21,15,27,15,1,NA,NA,21,2,NA,NA,27,1
250,2015-10-30_KL-P6,KL-P6,2015-10-30,Ellie,NA,NA,NA,NA,NA,8,201.0619298,82,Slight,8,Patch,23,22,21,1,1.4,10,20,30,40,0,35,65,0,20,5,5,30,40,0,1,atlantic spadefish,4,30,25,35,25,1,NA,NA,30,2,NA,NA,35,1
252,2015-10-31_KL-P8,KL-P8,2015-10-31,Ed,NA,NA,NA,NA,NA,3,28.27433388,80,None,2.5,Patch,30,11,13,0.75,1.5,25,55,20,0,0,50,30,20,NA,NA,10,10,20,NA,1,bluestriped grunt,4,18,18,18,18,1,NA,NA,18,2,NA,NA,18,1
268,2015-12-14_BISC-P12a,BISC-P12a,2015-12-14,Emily,NA,NA,NA,NA,NA,7,153.93804,80,None,10,Patch,16,10,10,45,110,10,30,50,10,0,2,60,38,2,5,2,30,10,0,1,striped parrotfish,4,8.5,9,8,9,1,NA,NA,8.5,2,NA,NA,8,1
268,2015-12-14_BISC-P12a,BISC-P12a,2015-12-14,Emily,NA,NA,NA,NA,NA,7,153.93804,80,None,10,Patch,16,10,10,45,110,10,30,50,10,0,2,60,38,2,5,2,30,10,0,1,french grunt,4,8.5,7,10,7,1,NA,NA,8.5,2,NA,NA,10,1
271,2015-12-15_BISC-P15a,BISC-P15a,2015-12-15,Emily,NA,NA,NA,NA,NA,7,153.93804,78,None,15,Patch,19,13,13,180,200,5,5,20,50,20,30,50,20,2,2,2,40,5,0,1,bluestriped grunt,4,16.5,15,18,15,1,NA,NA,16.5,2,NA,NA,18,1
271,2015-12-15_BISC-P15a,BISC-P15a,2015-12-15,Emily,NA,NA,NA,NA,NA,7,153.93804,78,None,15,Patch,19,13,13,180,200,5,5,20,50,20,30,50,20,2,2,2,40,5,0,1,stoplight parrotfish,4,12,7,17,7,1,NA,NA,12,2,NA,NA,17,1
272,2015-12-15_KL-P11,KL-P11,2015-12-15,Emily,NA,NA,NA,NA,NA,7,153.93804,77,None,5,Patch,18,10,10,60,175,10,10,50,20,10,70,10,20,2,5,5,25,10,0,1,white grunt,4,16,14,18,14,1,NA,NA,16,2,NA,NA,18,1
141,2014-09-16_BISC-P12a,BISC-P12a,2014-09-16,Lizard,1452,1520,1454,1515,NA,5,78.53981634,85,None,15,Patch,15,7,8,0.5,1.5,5,10,75,10,0,NA,NA,NA,10,5,10,70,5,0,1,white grunt,69,10,7,21,7,1,8.5,16.25,10,34.5,15.5,16.25,21,1
141,2014-09-16_BISC-P12a,BISC-P12a,2014-09-16,Lizard,1452,1520,1454,1515,NA,5,78.53981634,85,None,15,Patch,15,7,8,0.5,1.5,5,10,75,10,0,NA,NA,NA,10,5,10,70,5,0,1,striped parrotfish,15,6,4,25,4,1,5,2.75,6,7.5,15.5,2.75,25,1
142,2014-09-16_BISC-P13a,BISC-P13a,2014-09-16,Lizard,1322,1345,1327,1340,NA,7,153.93804,89,None,20,Patch,20,8,10,<0.5,1,5,20,75,0,0,0,100,0,5,5,5,80,5,0,1,bluehead wrasse,7,9,5,12,5,1,7,0.75,9,3.5,10.5,0.75,12,1
142,2014-09-16_BISC-P13a,BISC-P13a,2014-09-16,Lizard,1322,1345,1327,1340,NA,7,153.93804,89,None,20,Patch,20,8,10,<0.5,1,5,20,75,0,0,0,100,0,5,5,5,80,5,0,1,redband parrotfish,6,8,4,12,4,1,6,0.5,8,3,10,0.5,12,1
142,2014-09-16_BISC-P13a,BISC-P13a,2014-09-16,Lizard,1322,1345,1327,1340,NA,7,153.93804,89,None,20,Patch,20,8,10,<0.5,1,5,20,75,0,0,0,100,0,5,5,5,80,5,0,1,yellowtail snapper,15,15,12,18,12,1,13.5,2.75,15,7.5,16.5,2.75,18,1
143,2014-09-16_BISC-W30a,BISC-W30a,2014-09-16,Lizard,1140,1220,1147,1209,NA,7,153.93804,87,None,40,Continuous,30,27,27,<0.5,0.8,80,20,NA,NA,NA,10,80,10,30,8,20,40,2,0,1,bluehead wrasse,14,7,3,11,3,1,5,2.5,7,7,9,2.5,11,1
143,2014-09-16_BISC-W30a,BISC-W30a,2014-09-16,Lizard,1140,1220,1147,1209,NA,7,153.93804,87,None,40,Continuous,30,27,27,<0.5,0.8,80,20,NA,NA,NA,10,80,10,30,8,20,40,2,0,1,redband parrotfish,16,11,3,19,3,1,7,3,11,8,15,3,19,1
143,2014-09-16_BISC-W30a,BISC-W30a,2014-09-16,Lizard,1140,1220,1147,1209,NA,7,153.93804,87,None,40,Continuous,30,27,27,<0.5,0.8,80,20,NA,NA,NA,10,80,10,30,8,20,40,2,0,1,yellowhead wrasse,6,7,5,9,5,1,6,0.5,7,3,8,0.5,9,1
143,2014-09-16_BISC-W30a,BISC-W30a,2014-09-16,Lizard,1140,1220,1147,1209,NA,7,153.93804,87,None,40,Continuous,30,27,27,<0.5,0.8,80,20,NA,NA,NA,10,80,10,30,8,20,40,2,0,1,slippery dick,6,6,4,8,4,1,5,0.5,6,3,7,0.5,8,1
143,2014-09-16_BISC-W30a,BISC-W30a,2014-09-16,Lizard,1140,1220,1147,1209,NA,7,153.93804,87,None,40,Continuous,30,27,27,<0.5,0.8,80,20,NA,NA,NA,10,80,10,30,8,20,40,2,0,1,bicolor damselfish,10,4,3,7,3,1,3.5,1.5,4,5,5.5,1.5,7,1
144,2014-09-16_BISC-W40-b,BISC-W40-b,2014-09-16,Lizard,1012,1105,1020,1050,NA,7,153.93804,85,Moderate,30,Continuous,50,44,45,1,0.5,10,75,10,5,0,5,90,5,10,10,20,50,10,0,1,bicolor damselfish,40,6,3,8,3,1,4.5,9,6,20,7,9,8,1
144,2014-09-16_BISC-W40-b,BISC-W40-b,2014-09-16,Lizard,1012,1105,1020,1050,NA,7,153.93804,85,Moderate,30,Continuous,50,44,45,1,0.5,10,75,10,5,0,5,90,5,10,10,20,50,10,0,1,blue chromis,6,8,7,11,7,1,7.5,0.5,8,3,9.5,0.5,11,1
144,2014-09-16_BISC-W40-b,BISC-W40-b,2014-09-16,Lizard,1012,1105,1020,1050,NA,7,153.93804,85,Moderate,30,Continuous,50,44,45,1,0.5,10,75,10,5,0,5,90,5,10,10,20,50,10,0,1,bluehead wrasse,9,9,4,12,4,1,6.5,1.25,9,4.5,10.5,1.25,12,1
144,2014-09-16_BISC-W40-b,BISC-W40-b,2014-09-16,Lizard,1012,1105,1020,1050,NA,7,153.93804,85,Moderate,30,Continuous,50,44,45,1,0.5,10,75,10,5,0,5,90,5,10,10,20,50,10,0,1,princess parrotfish,5,25,15,40,15,1,20,0.25,25,2.5,32.5,0.25,40,1
144,2014-09-16_BISC-W40-b,BISC-W40-b,2014-09-16,Lizard,1012,1105,1020,1050,NA,7,153.93804,85,Moderate,30,Continuous,50,44,45,1,0.5,10,75,10,5,0,5,90,5,10,10,20,50,10,0,1,striped parrotfish,9,8,5,12,5,1,6.5,1.25,8,4.5,10,1.25,12,1
144,2014-09-16_BISC-W40-b,BISC-W40-b,2014-09-16,Lizard,1012,1105,1020,1050,NA,7,153.93804,85,Moderate,30,Continuous,50,44,45,1,0.5,10,75,10,5,0,5,90,5,10,10,20,50,10,0,1,masked goby,50,4,2,6,2,1,3,11.5,4,25,5,11.5,6,1
145,2014-09-17_BISC-P11a,BISC-P11a,2014-09-17,Lizard,1555,1615,1557,1613,NA,5,78.53981634,82,None,15,Patch,12,7,8,0.5,1.7,10,60,15,10,5,5,85,10,5,5,85,0,5,0,1,bluehead wrasse,8,8,7,11,7,1,7.5,1,8,4,9.5,1,11,1
145,2014-09-17_BISC-P11a,BISC-P11a,2014-09-17,Lizard,1555,1615,1557,1613,NA,5,78.53981634,82,None,15,Patch,12,7,8,0.5,1.7,10,60,15,10,5,5,85,10,5,5,85,0,5,0,1,striped parrotfish,25,5,3,9,3,1,4,5.25,5,12.5,7,5.25,9,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,1,bluehead wrasse,12,7,5,12,5,1,6,2,7,6,9.5,2,12,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,1,redband parrotfish,9,4,3,11,3,1,3.5,1.25,4,4.5,7.5,1.25,11,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,1,stoplight parrotfish,5,4,3,7,3,1,3.5,0.25,4,2.5,5.5,0.25,7,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,1,striped parrotfish,20,5,3,10,3,1,4,4,5,10,7.5,4,10,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,1,yellow chub,13,32,29,40,29,1,30.5,2.25,32,6.5,36,2.25,40,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,1,yellowtail snapper,13,10,10,12,10,1,10,2.25,10,6.5,11,2.25,12,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,2,bar jack,9,9,7,14,7,1,8,1.25,9,4.5,11.5,1.25,14,1
146,2014-09-17_BISC-P15a,BISC-P15a,2014-09-17,Lizard,1405,1445,1410,1432,NA,5,78.53981634,86,None,20,Patch,20,10,14,1.7,2,15,25,30,20,10,5,80,15,10,5,5,75,5,0,2,masked goby,10,3,2,4,2,1,2.5,1.5,3,5,3.5,1.5,4,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,1,sharpnose puffer,5,4,3,6,3,1,3.5,0.25,4,2.5,5,0.25,6,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,1,bicolor damselfish,40,6,4,10,4,1,5,9,6,20,8,9,10,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,1,bluehead wrasse,30,6,4,10,4,1,5,6.5,6,15,8,6.5,10,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,1,redband parrotfish,8,7,4,26,4,1,5.5,1,7,4,16.5,1,26,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,1,princess parrotfish,6,12,5,33,5,1,8.5,0.5,12,3,22.5,0.5,33,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,2,masked goby,10,4,3,5,3,1,3.5,1.5,4,5,4.5,1.5,5,1
147,2014-09-17_BISC-W12,BISC-W12,2014-09-17,Lizard,1020,110,1025,1100,NA,7,153.93804,84,Mild,50,Continuous,61,55,58,1,1.3,10,10,70,10,0,20,70,10,5,5,45,40,5,0,2,atlantic spadefish,20,35,30,40,30,1,32.5,4,35,10,37.5,4,40,1
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,bicolor damselfish,75,5,2,7,2,1,3.5,17.75,5,37.5,6,17.75,7,1
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,bluehead wrasse,11,6,3,12,3,1,4.5,1.75,6,5.5,9,1.75,12,1
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,redband parrotfish,9,7,6,24,6,1,6.5,1.25,7,4.5,15.5,1.25,24,1
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,blue chromis,5,10,7,12,7,1,8.5,0.25,10,2.5,11,0.25,12,1
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,masked goby,85,2,1,4,1,1,1.5,20.25,2,42.5,3,20.25,4,1
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,brown chromis,5,11,10,13,10,1,10.5,0.25,11,2.5,12,0.25,13,1
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,bluestriped grunt,11,NA,NA,NA,NA,1,NA,1.75,NA,5.5,NA,1.75,NA,1
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,redband parrotfish,6,10,5,13,5,1,7.5,0.5,10,3,11.5,0.5,13,1
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,striped parrotfish,15,8,3,24,3,1,5.5,2.75,8,7.5,16,2.75,24,1
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,white grunt,8,14,10,25,10,1,12,1,14,4,19.5,1,25,1
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,gray snapper,7,26,25,28,25,1,25.5,0.75,26,3.5,27,0.75,28,1
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,bar jack,20,12,10,14,10,1,11,4,12,10,13,4,14,1
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,bluehead wrasse,35,NA,NA,NA,NA,1,NA,7.75,NA,17.5,NA,7.75,NA,1
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,redband parrotfish,8,6,3,12,3,1,4.5,1,6,4,9,1,12,1
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,striped parrotfish,12,8,4,17,4,1,6,2,8,6,12.5,2,17,1
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,bluehead wrasse,16,3,3,6,3,1,3,3,3,8,4.5,3,6,1
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,bicolor damselfish,10,3,3,5,3,1,3,1.5,3,5,4,1.5,5,1
